Time,Country,Weights,Event,Actual,Forecast,Previous,Actual_numeric,Forecast_numeric,Previous_numeric
2019-10-02 16:30:00,USD,3,Zapasy ropy naftowej,"3,100M","1,567M","2,412M",3100000.0,1567000.0,2412000.0
2019-10-03 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,219K,215K,215K,219000.0,215000.0,215000.0
2019-10-03 15:45:00,USD,3,Wskaźnik PMI dla usług  ,"50,9","50,9","50,7",50.9,50.9,50.7
2019-10-03 16:00:00,USD,3,Wskaźnik ISM dla usług  ,"52,6","55,0","56,4",52.6,55.0,56.4
2019-10-04 14:30:00,USD,3,Przeciętne godzinowe wynagrodzenie (m/m)  ,"0,0%","0,3%","0,4%",0.0%,0.3%,0.4%
2019-10-04 14:30:00,USD,3,Zmiana zatrudnienia w sektorach pozarolniczych  ,136K,140K,168K,136000.0,140000.0,168000.0
2019-10-04 14:30:00,USD,3,Stopa bezrobocia  ,"3,5%","3,7%","3,7%",3.5%,3.7%,3.7%
2019-10-08 14:30:00,USD,3,Wskaźnik PPI (m/m)  ,"-0,3%","0,1%","0,1%",-0.3%,0.1%,0.1%
2019-10-09 16:00:00,USD,3,Badanie ofert pracy i rotacji pracowników (JOLTS) - USA  ,"7,051M","7,191M","7,174M",7051000.0,7191000.0,7174000.0
2019-10-09 16:30:00,USD,3,Zapasy ropy naftowej,"2,927M","1,413M","3,100M",2927000.0,1413000.0,3100000.0
2019-10-10 14:30:00,USD,3,Bazowy wskaźnik CPI (m/m)  ,"0,1%","0,2%","0,3%",0.1%,0.2%,0.3%
2019-10-10 14:30:00,USD,3,Wskaźnik CPI (r/r)  ,"1,7%","1,8%","1,7%",1.7%,1.8%,1.7%
2019-10-10 14:30:00,USD,3,Wskaźnik CPI (m/m)  ,"0,0%","0,1%","0,1%",0.0%,0.1%,0.1%
2019-10-10 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,210K,215K,220K,210000.0,215000.0,220000.0
2019-10-16 14:30:00,USD,3,Bazowa sprzedaż detaliczna (m/m)  ,"-0,1%","0,2%","0,2%",-0.1%,0.2%,0.2%
2019-10-16 14:30:00,USD,3,Sprzedaż detaliczna (m/m)  ,"-0,3%","0,3%","0,6%",-0.3%,0.3%,0.6%
2019-10-17 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,214K,212K,210K,214000.0,212000.0,210000.0
2019-10-17 14:30:00,USD,3,Wskaźnik przemysłowy wg Fed z Filadelfii  ,"5,6","7,3","12,0",5.6,7.3,12.0
2019-10-17 17:00:00,USD,3,Zapasy ropy naftowej,"9,281M","2,878M","2,927M",9281000.0,2878000.0,2927000.0
2019-10-22 16:00:00,USD,3,Sprzedaż domów na rynku wtórnym  ,"5,38M","5,45M","5,50M",5380000.0,5450000.0,5500000.0
2019-10-23 16:30:00,USD,3,Zapasy ropy naftowej,"-1,699M","2,232M","9,281M",-1699000.0,2232000.0,9281000.0
2019-10-24 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,212K,216K,218K,212000.0,216000.0,218000.0
2019-10-24 15:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"51,5","50,7","51,1",51.5,50.7,51.1
2019-10-24 15:45:00,USD,3,Wskaźnik PMI dla usług  ,"51,0","51,0","50,9",51.0,51.0,50.9
2019-10-24 16:00:00,USD,3,Sprzedaż nowych nieruchomości  ,701K,710K,706K,701000.0,710000.0,706000.0
2019-10-29 16:00:00,USD,3,Wskaźnik zaufania konsumentów wg Conference Board  ,"125,9","128,0","126,3",125.9,128.0,126.3
2019-10-30 14:15:00,USD,3,Zmiana pozarolniczego zatrudnienia ADP  ,125K,120K,93K,125000.0,120000.0,93000.0
2019-10-30 14:30:00,USD,3,PKB (k/k)  (Q3),"1,9%","1,6%","2,0%",1.9%,1.6%,2.0%
2019-10-30 16:30:00,USD,3,Zapasy ropy naftowej,"5,702M","0,494M","-1,699M",5702000.0,494000.0,-1699000.0
2019-10-30 20:00:00,USD,3,Decyzja w sprawie stóp procentowych,"1,75%","1,75%","2,00%",1.75%,1.75%,2.00%
2019-10-31 14:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (Core PCE) (r/r)  ,"1,7%","1,7%","1,8%",1.7%,1.7%,1.8%
2019-10-31 14:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (PCE) (m/m)  ,"0,0%","0,1%","0,1%",0.0%,0.1%,0.1%
2019-10-31 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,218K,215K,213K,218000.0,215000.0,213000.0
2019-11-01 14:30:00,USD,3,Przeciętne godzinowe wynagrodzenie (m/m)  ,"0,2%","0,3%","0,4%",0.2%,0.3%,0.4%
2019-11-01 14:30:00,USD,3,Zmiana zatrudnienia w sektorach pozarolniczych  ,128K,89K,180K,128000.0,89000.0,180000.0
2019-11-01 14:30:00,USD,3,Stopa bezrobocia  ,"3,6%","3,6%","3,5%",3.6%,3.6%,3.5%
2019-11-01 15:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"51,3","51,5","51,1",51.3,51.5,51.1
2019-11-01 16:00:00,USD,3,Wskaźnik ISM dla przemysłu  ,"48,3","48,9","47,8",48.3,48.9,47.8
2019-11-05 16:45:00,USD,3,Wskaźnik PMI dla usług  ,"50,6","51,0","50,9",50.6,51.0,50.9
2019-11-05 17:00:00,USD,3,Wskaźnik ISM dla usług  ,"54,7","53,5","52,6",54.7,53.5,52.6
2019-11-05 17:00:00,USD,3,Badanie ofert pracy i rotacji pracowników (JOLTS) - USA  ,"7,024M","7,028M","7,301M",7024000.0,7028000.0,7301000.0
2019-11-06 17:30:00,USD,3,Zapasy ropy naftowej,"7,929M","1,515M","5,702M",7929000.0,1515000.0,5702000.0
2019-11-07 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,211K,215K,218K,211000.0,215000.0,218000.0
2019-11-13 15:30:00,USD,3,Bazowy wskaźnik CPI (m/m)  ,"0,2%","0,2%","0,1%",0.2%,0.2%,0.1%
2019-11-13 15:30:00,USD,3,Wskaźnik CPI (r/r)  ,"1,8%","1,7%","1,7%",1.8%,1.7%,1.7%
2019-11-13 15:30:00,USD,3,Wskaźnik CPI (m/m)  ,"0,4%","0,3%","0,1%",0.4%,0.3%,0.1%
2019-11-14 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,225K,215K,211K,225000.0,215000.0,211000.0
2019-11-14 15:30:00,USD,3,Wskaźnik PPI (m/m)  ,"0,4%","0,3%","-0,3%",0.4%,0.3%,-0.3%
2019-11-14 18:00:00,USD,3,Zapasy ropy naftowej,"2,219M","1,649M","7,929M",2219000.0,1649000.0,7929000.0
2019-11-15 15:30:00,USD,3,Bazowa sprzedaż detaliczna (m/m)  ,"0,2%","0,4%","-0,1%",0.2%,0.4%,-0.1%
2019-11-15 15:30:00,USD,3,Sprzedaż detaliczna (m/m)  ,"0,3%","0,2%","-0,3%",0.3%,0.2%,-0.3%
2019-11-20 17:30:00,USD,3,Zapasy ropy naftowej,"1,379M","1,543M","2,219M",1379000.0,1543000.0,2219000.0
2019-11-21 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,227K,219K,227K,227000.0,219000.0,227000.0
2019-11-21 15:30:00,USD,3,Wskaźnik przemysłowy wg Fed z Filadelfii  ,"10,4","7,0","5,6",10.4,7.0,5.6
2019-11-21 17:00:00,USD,3,Sprzedaż domów na rynku wtórnym  ,"5,46M","5,47M","5,36M",5460000.0,5470000.0,5360000.0
2019-11-22 16:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"52,2","51,5","51,3",52.2,51.5,51.3
2019-11-22 16:45:00,USD,3,Wskaźnik PMI dla usług  ,"51,6","51,0","50,6",51.6,51.0,50.6
2019-11-26 17:00:00,USD,3,Wskaźnik zaufania konsumentów wg Conference Board  ,"125,5","127,0","126,1",125.5,127.0,126.1
2019-11-26 17:00:00,USD,3,Sprzedaż nowych nieruchomości  ,733K,709K,738K,733000.0,709000.0,738000.0
2019-11-27 15:30:00,USD,3,PKB (k/k)  (Q3),"2,1%","1,9%","1,9%",2.1%,1.9%,1.9%
2019-11-27 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,213K,223K,228K,213000.0,223000.0,228000.0
2019-11-27 17:00:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (PCE) (m/m)  ,"0,1%","0,2%","0,0%",0.1%,0.2%,0.0%
2019-11-27 17:00:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (Core PCE) (r/r)  ,"1,6%","1,7%","1,7%",1.6%,1.7%,1.7%
2019-11-27 17:30:00,USD,3,Zapasy ropy naftowej,"1,572M","-0,418M","1,379M",1572000.0,-418000.0,1379000.0
2019-12-02 16:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"52,6","52,2","52,2",52.6,52.2,52.2
2019-12-02 17:00:00,USD,3,Wskaźnik ISM dla przemysłu  ,"48,1","49,2","48,3",48.1,49.2,48.3
2019-12-04 15:15:00,USD,3,Zmiana pozarolniczego zatrudnienia ADP  ,67K,140K,121K,67000.0,140000.0,121000.0
2019-12-04 16:45:00,USD,3,Wskaźnik PMI dla usług  ,"51,6","51,6","50,6",51.6,51.6,50.6
2019-12-04 17:00:00,USD,3,Wskaźnik ISM dla usług  ,"53,9","54,5","54,7",53.9,54.5,54.7
2019-12-04 17:30:00,USD,3,Zapasy ropy naftowej,"-4,856M","-1,734M","1,572M",-4856000.0,-1734000.0,1572000.0
2019-12-05 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,203K,215K,213K,203000.0,215000.0,213000.0
2019-12-06 15:30:00,USD,3,Przeciętne godzinowe wynagrodzenie (m/m)  ,"0,2%","0,3%","0,4%",0.2%,0.3%,0.4%
2019-12-06 15:30:00,USD,3,Zmiana zatrudnienia w sektorach pozarolniczych  ,266K,186K,156K,266000.0,186000.0,156000.0
2019-12-06 15:30:00,USD,3,Stopa bezrobocia  ,"3,5%","3,6%","3,6%",3.5%,3.6%,3.6%
2019-12-11 15:30:00,USD,3,Bazowy wskaźnik CPI (m/m)  ,"0,2%","0,2%","0,2%",0.2%,0.2%,0.2%
2019-12-11 15:30:00,USD,3,Wskaźnik CPI (r/r)  ,"2,1%","2,0%","1,8%",2.1%,2.0%,1.8%
2019-12-11 15:30:00,USD,3,Wskaźnik CPI (m/m)  ,"0,3%","0,2%","0,4%",0.3%,0.2%,0.4%
2019-12-11 17:30:00,USD,3,Zapasy ropy naftowej,"0,822M","-2,763M","-4,856M",822000.0,-2763000.0,-4856000.0
2019-12-11 21:00:00,USD,3,Decyzja w sprawie stóp procentowych,"1,75%","1,75%","1,75%",1.75%,1.75%,1.75%
2019-12-12 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,252K,213K,203K,252000.0,213000.0,203000.0
2019-12-12 15:30:00,USD,3,Wskaźnik PPI (m/m)  ,"0,0%","0,2%","0,4%",0.0%,0.2%,0.4%
2019-12-13 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,252K,213K,203K,252000.0,213000.0,203000.0
2019-12-13 15:30:00,USD,3,Wskaźnik PPI (m/m)  ,"0,0%","0,2%","0,4%",0.0%,0.2%,0.4%
2019-12-16 16:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"52,5","52,6","52,6",52.5,52.6,52.6
2019-12-16 16:45:00,USD,3,Wskaźnik PMI dla usług  ,"52,2","52,0","51,6",52.2,52.0,51.6
2019-12-17 17:00:00,USD,3,Badanie ofert pracy i rotacji pracowników (JOLTS) - USA  ,"7,267M","7,018M","7,032M",7267000.0,7018000.0,7032000.0
2019-12-18 17:30:00,USD,3,Zapasy ropy naftowej,"-1,085M","-1,288M","0,822M",-1085000.0,-1288000.0,822000.0
2019-12-19 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,234K,225K,252K,234000.0,225000.0,252000.0
2019-12-19 15:30:00,USD,3,Wskaźnik przemysłowy wg Fed z Filadelfii  ,"0,3","8,0","10,4",0.3,8.0,10.4
2019-12-19 17:00:00,USD,3,Sprzedaż domów na rynku wtórnym  ,"5,35M","5,44M","5,44M",5350000.0,5440000.0,5440000.0
2019-12-20 15:30:00,USD,3,PKB (k/k)  (Q3),"2,1%","2,1%","2,1%",2.1%,2.1%,2.1%
2019-12-20 17:00:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (Core PCE) (r/r)  ,"1,6%","1,6%","1,7%",1.6%,1.6%,1.7%
2019-12-20 17:00:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (PCE) (m/m)  ,"0,1%","0,1%","0,1%",0.1%,0.1%,0.1%
2019-12-23 17:00:00,USD,3,Sprzedaż nowych nieruchomości  ,719K,734K,710K,719000.0,734000.0,710000.0
2019-12-26 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,222K,224K,235K,222000.0,224000.0,235000.0
2019-12-27 18:00:00,USD,3,Zapasy ropy naftowej,"-5,474M","-1,724M","-1,085M",-5474000.0,-1724000.0,-1085000.0
2019-12-31 17:00:00,USD,3,Wskaźnik zaufania konsumentów wg Conference Board  ,"126,5","128,2","126,8",126.5,128.2,126.8
2020-01-02 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,222K,225K,224K,222000.0,225000.0,224000.0
2020-01-02 16:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"52,4","52,5","52,6",52.4,52.5,52.6
2020-01-03 17:00:00,USD,3,Wskaźnik ISM dla przemysłu  ,"47,2","49,0","48,1",47.2,49.0,48.1
2020-01-03 18:00:00,USD,3,Zapasy ropy naftowej,"-11,463M","-3,288M","-5,474M",-11463000.0,-3288000.0,-5474000.0
2020-01-06 16:45:00,USD,3,Wskaźnik PMI dla usług  ,"52,8","52,2","51,6",52.8,52.2,51.6
2020-01-07 17:00:00,USD,3,Wskaźnik ISM dla usług  ,"55,0","54,5","53,9",55.0,54.5,53.9
2020-01-08 15:15:00,USD,3,Zmiana pozarolniczego zatrudnienia ADP  ,202K,160K,124K,202000.0,160000.0,124000.0
2020-01-08 17:30:00,USD,3,Zapasy ropy naftowej,"1,164M","-3,572M","-11,463M",1164000.0,-3572000.0,-11463000.0
2020-01-09 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,214K,220K,223K,214000.0,220000.0,223000.0
2020-01-10 15:30:00,USD,3,Przeciętne godzinowe wynagrodzenie (m/m)  ,"0,1%","0,3%","0,3%",0.1%,0.3%,0.3%
2020-01-10 15:30:00,USD,3,Zmiana zatrudnienia w sektorach pozarolniczych  ,145K,164K,256K,145000.0,164000.0,256000.0
2020-01-10 15:30:00,USD,3,Stopa bezrobocia  ,"3,5%","3,5%","3,5%",3.5%,3.5%,3.5%
2020-01-14 15:30:00,USD,3,Bazowy wskaźnik CPI (m/m)  ,"0,1%","0,2%","0,2%",0.1%,0.2%,0.2%
2020-01-14 15:30:00,USD,3,Wskaźnik CPI (m/m)  ,"0,2%","0,3%","0,3%",0.2%,0.3%,0.3%
2020-01-14 15:30:00,USD,3,Wskaźnik CPI (r/r)  ,"2,3%","2,3%","2,1%",2.3%,2.3%,2.1%
2020-01-15 15:30:00,USD,3,Wskaźnik PPI (m/m)  ,"0,1%","0,2%","0,0%",0.1%,0.2%,0.0%
2020-01-15 17:30:00,USD,3,Zapasy ropy naftowej,"-2,549M","-0,474M","1,164M",-2549000.0,-474000.0,1164000.0
2020-01-16 15:30:00,USD,3,Bazowa sprzedaż detaliczna (m/m)  ,"0,7%","0,5%","0,1%",0.7%,0.5%,0.1%
2020-01-16 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,204K,216K,214K,204000.0,216000.0,214000.0
2020-01-16 15:30:00,USD,3,Wskaźnik przemysłowy wg Fed z Filadelfii  ,"17,0","3,8","2,4",17.0,3.8,2.4
2020-01-16 15:30:00,USD,3,Sprzedaż detaliczna (m/m)  ,"0,3%","0,3%","0,3%",0.3%,0.3%,0.3%
2020-01-17 17:00:00,USD,3,Badanie ofert pracy i rotacji pracowników (JOLTS) - USA  ,"6,800M","7,233M","7,361M",6800000.0,7233000.0,7361000.0
2020-01-22 17:00:00,USD,3,Sprzedaż domów na rynku wtórnym  ,"5,54M","5,43M","5,35M",5540000.0,5430000.0,5350000.0
2020-01-23 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,211K,215K,205K,211000.0,215000.0,205000.0
2020-01-23 18:00:00,USD,3,Zapasy ropy naftowej,"-0,405M","-1,009M","-2,549M",-405000.0,-1008999.9999999999,-2549000.0
2020-01-24 16:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"51,7","52,5","52,4",51.7,52.5,52.4
2020-01-24 16:45:00,USD,3,Wskaźnik PMI dla usług  ,"53,2","52,9","52,8",53.2,52.9,52.8
2020-01-27 17:00:00,USD,3,Sprzedaż nowych nieruchomości  ,694K,730K,697K,694000.0,730000.0,697000.0
2020-01-28 17:00:00,USD,3,Wskaźnik zaufania konsumentów wg Conference Board  ,"131,6","128,0","128,2",131.6,128.0,128.2
2020-01-29 17:30:00,USD,3,Zapasy ropy naftowej,"3,548M","0,482M","-0,405M",3548000.0,482000.0,-405000.0
2020-01-29 21:00:00,USD,3,Decyzja w sprawie stóp procentowych,"1,75%","1,75%","1,75%",1.75%,1.75%,1.75%
2020-01-30 15:30:00,USD,3,PKB (k/k)  (Q4),"2,1%","2,1%","2,1%",2.1%,2.1%,2.1%
2020-01-30 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,216K,215K,223K,216000.0,215000.0,223000.0
2020-01-31 15:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (Core PCE) (r/r)  ,"1,6%","1,6%","1,5%",1.6%,1.6%,1.5%
2020-01-31 15:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (PCE) (m/m)  ,"0,2%","0,1%","0,1%",0.2%,0.1%,0.1%
2020-02-03 16:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"51,9","51,7","52,4",51.9,51.7,52.4
2020-02-03 17:00:00,USD,3,Wskaźnik ISM dla przemysłu  ,"50,9","48,5","47,8",50.9,48.5,47.8
2020-02-05 15:15:00,USD,3,Zmiana pozarolniczego zatrudnienia ADP  ,291K,156K,199K,291000.0,156000.0,199000.0
2020-02-05 16:45:00,USD,3,Wskaźnik PMI dla usług  ,"53,4","53,2","52,8",53.4,53.2,52.8
2020-02-05 17:00:00,USD,3,Wskaźnik ISM dla usług  ,"55,5","55,0","54,9",55.5,55.0,54.9
2020-02-05 17:30:00,USD,3,Zapasy ropy naftowej,"3,355M","2,831M","3,548M",3355000.0,2831000.0,3548000.0
2020-02-06 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,202K,215K,217K,202000.0,215000.0,217000.0
2020-02-07 15:30:00,USD,3,Przeciętne godzinowe wynagrodzenie (m/m)  ,"0,2%","0,3%","0,1%",0.2%,0.3%,0.1%
2020-02-07 15:30:00,USD,3,Zmiana zatrudnienia w sektorach pozarolniczych  ,225K,160K,147K,225000.0,160000.0,147000.0
2020-02-07 15:30:00,USD,3,Stopa bezrobocia  ,"3,6%","3,5%","3,5%",3.6%,3.5%,3.5%
2020-02-11 17:00:00,USD,3,Badanie ofert pracy i rotacji pracowników (JOLTS) - USA  ,"6,423M","7,000M","6,787M",6423000.0,7000000.0,6787000.0
2020-02-12 17:30:00,USD,3,Zapasy ropy naftowej,"7,459M","2,987M","3,355M",7459000.0,2987000.0,3355000.0
2020-02-13 15:30:00,USD,3,Bazowy wskaźnik CPI (m/m)  ,"0,2%","0,2%","0,1%",0.2%,0.2%,0.1%
2020-02-13 15:30:00,USD,3,Wskaźnik CPI (r/r)  ,"2,5%","2,4%","2,3%",2.5%,2.4%,2.3%
2020-02-13 15:30:00,USD,3,Wskaźnik CPI (m/m)  ,"0,1%","0,2%","0,2%",0.1%,0.2%,0.2%
2020-02-13 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,205K,210K,203K,205000.0,210000.0,203000.0
2020-02-14 15:30:00,USD,3,Bazowa sprzedaż detaliczna (m/m)  ,"0,3%","0,3%","0,6%",0.3%,0.3%,0.6%
2020-02-14 15:30:00,USD,3,Sprzedaż detaliczna (m/m)  ,"0,3%","0,3%","0,2%",0.3%,0.3%,0.2%
2020-02-19 15:30:00,USD,3,Wskaźnik PPI (m/m)  ,"0,5%","0,1%","0,2%",0.5%,0.1%,0.2%
2020-02-20 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,210K,210K,206K,210000.0,210000.0,206000.0
2020-02-20 15:30:00,USD,3,Wskaźnik przemysłowy wg Fed z Filadelfii  ,"36,7","12,0","17,0",36.7,12.0,17.0
2020-02-20 18:00:00,USD,3,Zapasy ropy naftowej,"0,414M","2,494M","7,459M",414000.0,2494000.0,7459000.0
2020-02-21 16:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"50,8","51,5","51,9",50.8,51.5,51.9
2020-02-21 16:45:00,USD,3,Wskaźnik PMI dla usług  ,"49,4","53,0","53,4",49.4,53.0,53.4
2020-02-21 17:00:00,USD,3,Sprzedaż domów na rynku wtórnym  ,"5,46M","5,43M","5,53M",5460000.0,5430000.0,5530000.0
2020-02-25 17:00:00,USD,3,Wskaźnik zaufania konsumentów wg Conference Board  ,"130,7","132,0","130,4",130.7,132.0,130.4
2020-02-26 17:00:00,USD,3,Sprzedaż nowych nieruchomości  ,764K,710K,708K,764000.0,710000.0,708000.0
2020-02-26 17:30:00,USD,3,Zapasy ropy naftowej,"0,452M","2,005M","0,414M",452000.0,2005000.0,414000.0
2020-02-27 15:30:00,USD,3,PKB (k/k)  (Q4),"2,1%","2,1%","2,1%",2.1%,2.1%,2.1%
2020-02-27 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,219K,212K,211K,219000.0,212000.0,211000.0
2020-02-28 15:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (PCE) (m/m)  ,"0,1%","0,2%","0,2%",0.1%,0.2%,0.2%
2020-02-28 15:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (Core PCE) (r/r)  ,"1,6%","1,7%","1,5%",1.6%,1.7%,1.5%
2020-03-02 16:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"50,7","50,8","51,9",50.7,50.8,51.9
2020-03-02 17:00:00,USD,3,Wskaźnik ISM dla przemysłu  ,"50,1","50,5","50,9",50.1,50.5,50.9
2020-03-04 15:15:00,USD,3,Zmiana pozarolniczego zatrudnienia ADP  ,183K,170K,209K,183000.0,170000.0,209000.0
2020-03-04 16:45:00,USD,3,Wskaźnik PMI dla usług  ,"49,4","49,4","53,4",49.4,49.4,53.4
2020-03-04 17:00:00,USD,3,Wskaźnik ISM dla usług  ,"57,3","54,9","55,5",57.3,54.9,55.5
2020-03-04 17:30:00,USD,3,Zapasy ropy naftowej,"0,785M","2,644M","0,452M",785000.0,2644000.0,452000.0
2020-03-05 15:30:00,USD,3,Zadeklarowani wstępni bezrobotni,216K,215K,219K,216000.0,215000.0,219000.0
2020-03-06 14:30:00,USD,3,Zmiana zatrudnienia w sektorach pozarolniczych  ,273K,175K,273K,273000.0,175000.0,273000.0
2020-03-06 15:30:00,USD,3,Przeciętne godzinowe wynagrodzenie (m/m)  ,"0,3%","0,3%","0,2%",0.3%,0.3%,0.2%
2020-03-06 15:30:00,USD,3,Stopa bezrobocia  ,"3,5%","3,6%","3,6%",3.5%,3.6%,3.6%
2020-03-11 14:30:00,USD,3,Bazowy wskaźnik CPI (m/m)  ,"0,2%","0,2%","0,2%",0.2%,0.2%,0.2%
2020-03-11 14:30:00,USD,3,Wskaźnik CPI (m/m)  ,"0,1%","0,2%","0,1%",0.1%,0.2%,0.1%
2020-03-11 14:30:00,USD,3,Wskaźnik CPI (r/r)  ,"2,3%","2,2%","2,5%",2.3%,2.2%,2.5%
2020-03-11 16:30:00,USD,3,Zapasy ropy naftowej,"7,664M","2,266M","0,785M",7664000.0,2266000.0,785000.0
2020-03-12 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,211K,218K,215K,211000.0,218000.0,215000.0
2020-03-12 14:30:00,USD,3,Wskaźnik PPI (m/m)  ,"-0,6%","-0,1%","0,5%",-0.6%,-0.1%,0.5%
2020-03-17 14:30:00,USD,3,Bazowa sprzedaż detaliczna (m/m)  ,"-0,4%","0,2%","0,6%",-0.4%,0.2%,0.6%
2020-03-17 14:30:00,USD,3,Sprzedaż detaliczna (m/m)  ,"-0,5%","0,2%","0,6%",-0.5%,0.2%,0.6%
2020-03-17 16:00:00,USD,3,Badanie ofert pracy i rotacji pracowników (JOLTS) - USA  ,"6,963M","6,476M","6,552M",6963000.0,6476000.0,6552000.0
2020-03-18 16:30:00,USD,3,Zapasy ropy naftowej,"1,954M","3,256M","7,664M",1954000.0,3256000.0,7664000.0
2020-03-19 16:30:00,USD,3,Zapasy ropy naftowej,"1,954M","3,256M","7,664M",1954000.0,3256000.0,7664000.0
2020-03-20 16:00:00,USD,3,Sprzedaż domów na rynku wtórnym  ,"5,77M","5,50M","5,42M",5770000.0,5500000.0,5420000.0
2020-03-24 15:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"49,2","42,8","50,7",49.2,42.8,50.7
2020-03-24 15:45:00,USD,3,Wskaźnik PMI dla usług  ,"39,1","42,0","49,4",39.1,42.0,49.4
2020-03-24 16:00:00,USD,3,Sprzedaż nowych nieruchomości  ,765K,750K,800K,765000.0,750000.0,800000.0
2020-03-25 16:30:00,USD,3,Zapasy ropy naftowej,"1,623M","2,774M","1,954M",1623000.0,2774000.0,1954000.0
2020-03-26 14:30:00,USD,3,PKB (k/k)  (Q4),"2,1%","2,1%","2,1%",2.1%,2.1%,2.1%
2020-03-26 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,3.283K,1.650K,282K,3283.0,1650.0,282000.0
2020-03-27 14:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (Core PCE) (r/r)  ,"1,8%","1,7%","1,7%",1.8%,1.7%,1.7%
2020-03-27 14:30:00,USD,3,Bazowy indeks cen wydatków konsumpcyjnych (PCE) (m/m)  ,"0,2%","0,2%","0,2%",0.2%,0.2%,0.2%
2020-03-31 16:00:00,USD,3,Wskaźnik zaufania konsumentów wg Conference Board  ,"120,0","110,0","132,6",120.0,110.0,132.6
2020-04-01 14:15:00,USD,3,Zmiana pozarolniczego zatrudnienia ADP  ,-27K,-150K,183K,-27000.0,-150000.0,183000.0
2020-04-01 15:45:00,USD,3,Wskaźnik PMI dla przemysłu  ,"48,5","49,2","50,7",48.5,49.2,50.7
2020-04-01 16:00:00,USD,3,Wskaźnik ISM dla przemysłu  ,"49,1","45,0","50,1",49.1,45.0,50.1
2020-04-01 16:30:00,USD,3,Zapasy ropy naftowej,"13,834M","3,997M","1,623M",13834000.0,3997000.0,1623000.0
2020-04-02 14:30:00,USD,3,Zadeklarowani wstępni bezrobotni,6.648K,3.500K,3.307K,6648.0,3500.0,3307.0
2020-04-03 14:30:00,USD,3,Przeciętne godzinowe wynagrodzenie (m/m)  ,"0,4%","0,2%","0,3%",0.4%,0.2%,0.3%
2020-04-03 14:30:00,USD,3,Zmiana zatrudnienia w sektorach pozarolniczych  ,-701K,-100K,275K,-701000.0,-100000.0,275000.0
2020-04-03 14:30:00,USD,3,Stopa bezrobocia  ,"4,4%","3,8%","3,5%",4.4%,3.8%,3.5%
2020-04-03 15:45:00,USD,3,Wskaźnik PMI dla usług  ,"39,8","39,1","49,4",39.8,39.1,49.4
2020-04-03 16:00:00,USD,3,Wskaźnik ISM dla usług  ,"52,5","44,0","57,3",52.5,44.0,57.3
2020-04-07 16:00:00,USD,3,Badanie ofert pracy i rotacji pracowników (JOLTS) - USA  ,"6,882M","6,600M","7,012M",6882000.0,6600000.0,7012000.0
